#Samples have International Geo Sample Numbers (IGSNs) registered with System for Earth Sample Registration (SESAR; https://www.geosamples.org/about/services#igsnregistration). This file maps between sample names and IGSNs. It conforms to the ESS-DIVE Sample ID and Metadata Reporting Format (IGSN-ESS) v1.1.0 (Damerow et al. 2020). Some information may be repeated between the field metadata file and this file. Parent_IGSN is the IGSN for each site ID. The original site ID is listed in the Locality column.,,,,,,,,,,,,,,,,,,,,,
Sample_Name,IGSN,Parent_IGSN,Other_Names,Material,Field_Name_Informal_Classification,Collection_Method,Collection_Method_Description,Comment,Latitude,Longitude,Primary_Physiographic_Feature,Physiographic_Feature_Name,Locality,Country,State_or_Province,City_or_Township,Field_Program_Cruise,Collector_Chief_Scientist,Collection_Date,Related_URL,Related_URL_Type
S19S_0090_Sediment-D,IEWDR019Q,IEWDR00QY,NSF Long Term Ecological Research (LTER) site: Virginia Coast Reserve,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,37.291383,-75.930606,stream,Cobb Mill Creek,S19S_0090,United States,Virginia,Oyster,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Aaron Mills, 2019-08-17,https://whondrs.pnnl.gov,regular URL
S19S_0090_Sediment-M,IEWDR019R,IEWDR00QY,NSF Long Term Ecological Research (LTER) site: Virginia Coast Reserve,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,37.291374,-75.930615,stream,Cobb Mill Creek,S19S_0090,United States,Virginia,Oyster,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Aaron Mills, 2019-08-17,https://whondrs.pnnl.gov,regular URL
S19S_0090_Sediment-U,IEWDR019S,IEWDR00QY,NSF Long Term Ecological Research (LTER) site: Virginia Coast Reserve,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,37.291396,-75.930807,stream,Cobb Mill Creek,S19S_0090,United States,Virginia,Oyster,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Aaron Mills, 2019-08-17,https://whondrs.pnnl.gov,regular URL
S19S_0091_Sediment-D,IEWDR019T,IEWDR00QZ,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,60.520868,-144.837472,stream,Copper River,S19S_0091,United States,Alaska,Cordova,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jessica Buser. Rick Colwell, 2019-08-25,https://whondrs.pnnl.gov,regular URL
S19S_0091_Sediment-M,IEWDR019U,IEWDR00QZ,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,60.520879,-144.837479,stream,Copper River,S19S_0091,United States,Alaska,Cordova,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jessica Buser. Rick Colwell, 2019-08-25,https://whondrs.pnnl.gov,regular URL
S19S_0091_Sediment-U,IEWDR019V,IEWDR00QZ,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,60.520913,-144.837484,stream,Copper River,S19S_0091,United States,Alaska,Cordova,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jessica Buser. Rick Colwell, 2019-08-25,https://whondrs.pnnl.gov,regular URL
S19S_0092_Sediment-D,IEWDR019W,IEWDR00R0,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,52.419447,-1.704013,stream,Blythe,S19S_0092,United Kingdom,NA,Birmingham,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Nicolai Brekenfeld, 2019-09-03,https://whondrs.pnnl.gov,regular URL
S19S_0092_Sediment-M,IEWDR019X,IEWDR00R0,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,52.419705,-1.704293,stream,Blythe,S19S_0092,United Kingdom,NA,Birmingham,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Nicolai Brekenfeld, 2019-09-03,https://whondrs.pnnl.gov,regular URL
S19S_0092_Sediment-U,IEWDR019Y,IEWDR00R0,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,52.419804,-1.704362,stream,Blythe,S19S_0092,United Kingdom,NA,Birmingham,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Nicolai Brekenfeld, 2019-09-03,https://whondrs.pnnl.gov,regular URL
S19S_0093_Sediment-D,IEWDR019Z,IEWDR00R1,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,52.800556,-2.304833,stream,Wood Brook,S19S_0093,United Kingdom,NA,Stafford,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Nicolai Brekenfeld, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0093_Sediment-M,IEWDR01A0,IEWDR00R1,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,52.800611,-2.304861,stream,Wood Brook,S19S_0093,United Kingdom,NA,Stafford,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Nicolai Brekenfeld, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0093_Sediment-U,IEWDR01A1,IEWDR00R1,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,52.800667,-2.304694,stream,Wood Brook,S19S_0093,United Kingdom,NA,Stafford,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Nicolai Brekenfeld, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0094_Sediment-D,IEWDR01A2,IEWDR00R2,NSF Critical Zone Observatory (CZO) site: Luquillo,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,18.2754452,-65.7852826,stream,Icacos,S19S_0094,United States,Puerto Rico,Naguabo,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Carla Lopez. Tatiana Barreto, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0094_Sediment-M,IEWDR01A3,IEWDR00R2,NSF Critical Zone Observatory (CZO) site: Luquillo,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,18.2756318,-65.7852594,stream,Icacos,S19S_0094,United States,Puerto Rico,Naguabo,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Carla Lopez. Tatiana Barreto, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0094_Sediment-U,IEWDR01A4,IEWDR00R2,NSF Critical Zone Observatory (CZO) site: Luquillo,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,18.275889,-65.7853037,stream,Icacos,S19S_0094,United States,Puerto Rico,Naguabo,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Carla Lopez. Tatiana Barreto, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0096_Sediment-D,IEWDR01A5,IEWDR00R3,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,45.2473368,7.805425,stream,Orco,S19S_0096,Italy,NA,San Benigno Canavese,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Fulvio Boano, 2019-09-03,https://whondrs.pnnl.gov,regular URL
S19S_0096_Sediment-M,IEWDR01A6,IEWDR00R3,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,45.2475946,7.8046509,stream,Orco,S19S_0096,Italy,NA,San Benigno Canavese,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Fulvio Boano, 2019-09-03,https://whondrs.pnnl.gov,regular URL
S19S_0096_Sediment-U,IEWDR01A7,IEWDR00R3,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,45.24768,7.8043267,stream,Orco,S19S_0096,Italy,NA,San Benigno Canavese,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Fulvio Boano, 2019-09-03,https://whondrs.pnnl.gov,regular URL
S19S_0097_Sediment-D,IEWDR01A8,IEWDR00R4,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,41.720847,-111.8865,stream,Logan,S19S_0097,United States,Utah,Logan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Bethany Neilson, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0097_Sediment-M,IEWDR01A9,IEWDR00R4,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,41.720805,-111.886477,stream,Logan,S19S_0097,United States,Utah,Logan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Bethany Neilson, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0097_Sediment-U,IEWDR01AA,IEWDR00R4,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,41.720744,-111.88642,stream,Logan,S19S_0097,United States,Utah,Logan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Bethany Neilson, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0098_Sediment-D,IEWDR01AB,IEWDR00R5,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,41.950204,-111.580533,stream,Logan,S19S_0098,United States,Utah,Logan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Bethany Neilson, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0098_Sediment-M,IEWDR01AC,IEWDR00R5,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,41.950345,-111.580451,stream,Logan,S19S_0098,United States,Utah,Logan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Bethany Neilson, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0098_Sediment-U,IEWDR01AD,IEWDR00R5,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,41.950373,-111.580465,stream,Logan,S19S_0098,United States,Utah,Logan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Bethany Neilson, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0099_Sediment-D,IEWDR01AE,IEWDR00R6,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.2385932,-84.7119066,stream,Great Miami,S19S_0099,United States,Ohio,Cincinnati,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Corey Wallace, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0099_Sediment-M,IEWDR01AF,IEWDR00R6,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.2386399,-84.7121004,stream,Great Miami,S19S_0099,United States,Ohio,Cincinnati,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Corey Wallace, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0099_Sediment-U,IEWDR01AG,IEWDR00R6,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.2386771,-84.7123967,stream,Great Miami,S19S_0099,United States,Ohio,Cincinnati,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Corey Wallace, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0100_Sediment-D,IEWDR01AH,IEWDR00R7,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.92352,-106.950961,stream,East River,S19S_0100,United States,Colorado,Crested Butte,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Ken Williams. Alex Newman. Curtis Beutler, 2019-08-20,https://whondrs.pnnl.gov,regular URL
S19S_0100_Sediment-M,IEWDR01AI,IEWDR00R7,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.922712,-106.950743,stream,East River,S19S_0100,United States,Colorado,Crested Butte,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Ken Williams. Alex Newman. Curtis Beutler, 2019-08-20,https://whondrs.pnnl.gov,regular URL
S19S_0100_Sediment-U,IEWDR01AJ,IEWDR00R7,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.922389,-106.95145,stream,East River,S19S_0100,United States,Colorado,Crested Butte,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Ken Williams. Alex Newman. Curtis Beutler, 2019-08-20,https://whondrs.pnnl.gov,regular URL
