#Samples have International Generic Sample Numbers (IGSNs) registered with System for Earth Sample Registration (SESAR; https://www.geosamples.org/about/services#igsnregistration). This file maps between sample names and IGSNs. It conforms to the ESS-DIVE Sample ID and Metadata Reporting Format (IGSN-ESS) v1.1.0 (Damerow et al. 2020). Some information may be repeated between the field metadata file and this file. Parent_IGSN is the IGSN for each site ID. The original site ID is listed in the Locality column.,,,,,,,,,,,,,,,,,,,,,
Sample_Name,IGSN,Parent_IGSN,Other_Names,Material,Field_Name_Informal_Classification,Collection_Method,Collection_Method_Description,Comment,Latitude,Longitude,Primary_Physiographic_Feature,Physiographic_Feature_Name,Locality,Country,State_or_Province,City_or_Township,Field_Program_Cruise,Collector_Chief_Scientist,Collection_Date,Related_URL,Related_URL_Type
S19S_0065_Sediment-U,10.58052/IEWDR017S,10.58052/IEWDR00QA,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,38.509635,-122.8834,stream,Russian River,S19S_0065,United States,California,Guerneville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Michelle Newcomer, 2019-09-02,https://whondrs.pnnl.gov,regular URL
S19S_0066_Sediment-D,10.58052/IEWDR017T,10.58052/IEWDR00QB,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,35.19845,-106.643178,stream,Rio Grande,S19S_0066,United States,New Mexico,Albuquerque,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Peter Regier, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0066_Sediment-M,10.58052/IEWDR017U,10.58052/IEWDR00QB,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,35.198511,-106.643131,stream,Rio Grande,S19S_0066,United States,New Mexico,Albuquerque,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Peter Regier, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0066_Sediment-U,10.58052/IEWDR017V,10.58052/IEWDR00QB,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,35.198601,-106.643074,stream,Rio Grande,S19S_0066,United States,New Mexico,Albuquerque,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Peter Regier, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0067_Sediment-D,10.58052/IEWDR017W,10.58052/IEWDR00QC,NSF Long Term Ecological Research (LTER) site: Kellogg Biological Station,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,42.3921,-85.35412,stream,Augusta Creek,S19S_0067,United States,Michigan,Hickory Corners,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),David Weed, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0067_Sediment-M,10.58052/IEWDR017X,10.58052/IEWDR00QC,NSF Long Term Ecological Research (LTER) site: Kellogg Biological Station,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,42.39201,-85.354,stream,Augusta Creek,S19S_0067,United States,Michigan,Hickory Corners,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),David Weed, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0067_Sediment-U,10.58052/IEWDR017Y,10.58052/IEWDR00QC,NSF Long Term Ecological Research (LTER) site: Kellogg Biological Station,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,42.39193,-85.35402,stream,Augusta Creek,S19S_0067,United States,Michigan,Hickory Corners,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),David Weed, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0068_Sediment-D,10.58052/IEWDR017Z,10.58052/IEWDR00QD,USDA Forest Service Experimental Forest site: HJ Andrews,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,44.207316,-122.258091,stream,Watershed 01 stream,S19S_0068,United States,Oregon,Blue River,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Skuyler Herzog, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0068_Sediment-M,10.58052/IEWDR0180,10.58052/IEWDR00QD,USDA Forest Service Experimental Forest site: HJ Andrews,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,44.207273,-122.257913,stream,Watershed 01 stream,S19S_0068,United States,Oregon,Blue River,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Skuyler Herzog, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0068_Sediment-U,10.58052/IEWDR0181,10.58052/IEWDR00QD,USDA Forest Service Experimental Forest site: HJ Andrews,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,44.207269,-122.257915,stream,Watershed 01 stream,S19S_0068,United States,Oregon,Blue River,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Skuyler Herzog, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0069_Sediment-D,10.58052/IEWDR0182,10.58052/IEWDR00QE,USDA Forest Service Experimental Watershed site: Caspar Creek,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.362202,-123.735151,stream,North Fork Caspar Creek,S19S_0069,United States,California,Ft. Bragg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Tyler Kappen and Katherine McCredie, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0069_Sediment-M,10.58052/IEWDR0183,10.58052/IEWDR00QE,USDA Forest Service Experimental Watershed site: Caspar Creek,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.362129,-123.734753,stream,North Fork Caspar Creek,S19S_0069,United States,California,Ft. Bragg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Tyler Kappen and Katherine McCredie, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0069_Sediment-U,10.58052/IEWDR0184,10.58052/IEWDR00QE,USDA Forest Service Experimental Watershed site: Caspar Creek,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.362343,-123.734848,stream,North Fork Caspar Creek,S19S_0069,United States,California,Ft. Bragg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Tyler Kappen and Katherine McCredie, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0070_Sediment-D,10.58052/IEWDR0185,10.58052/IEWDR00QF,USDA Forest Service Experimental Watershed site: Caspar Creek,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.339914,-123.752414,stream,South Fork Caspar Creek,S19S_0070,United States,California,Ft. Bragg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Tyler Kappen and Katherine McCredie, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0070_Sediment-M,10.58052/IEWDR0186,10.58052/IEWDR00QF,USDA Forest Service Experimental Watershed site: Caspar Creek,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.339892,-123.752441,stream,South Fork Caspar Creek,S19S_0070,United States,California,Ft. Bragg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Tyler Kappen and Katherine McCredie, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0070_Sediment-U,10.58052/IEWDR0187,10.58052/IEWDR00QF,USDA Forest Service Experimental Watershed site: Caspar Creek,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.339682,-123.752011,stream,South Fork Caspar Creek,S19S_0070,United States,California,Ft. Bragg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Tyler Kappen and Katherine McCredie, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0071_Sediment-D,10.58052/IEWDR0188,10.58052/IEWDR00QG,NSF Critical Zone Observatory (CZO) site: Boulder Creek,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,40.012917,-105.458575,stream,Gordon Creek,S19S_0071,United States,Colorado,Nederland,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Dillon Ragar, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0071_Sediment-M,10.58052/IEWDR0189,10.58052/IEWDR00QG,NSF Critical Zone Observatory (CZO) site: Boulder Creek,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,40.0128376,-105.4589026,stream,Gordon Creek,S19S_0071,United States,Colorado,Nederland,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Dillon Ragar, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0071_Sediment-U,10.58052/IEWDR018A,10.58052/IEWDR00QG,NSF Critical Zone Observatory (CZO) site: Boulder Creek,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,40.0129961,-105.4588818,stream,Gordon Creek,S19S_0071,United States,Colorado,Nederland,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Dillon Ragar, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0072_Sediment-D,10.58052/IEWDR018B,10.58052/IEWDR00QH,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,42.5235645,-71.1848201,stream,Sawmill Brook,S19S_0072,United States,Massachusettes,Burlington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Andrew Robison and Sarah Bower, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0072_Sediment-M,10.58052/IEWDR018C,10.58052/IEWDR00QH,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,42.5235479,-71.18851406,stream,Sawmill Brook,S19S_0072,United States,Massachusettes,Burlington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Andrew Robison and Sarah Bower, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0072_Sediment-U,10.58052/IEWDR018D,10.58052/IEWDR00QH,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,42.5233858,-71.1854501,stream,Sawmill Brook,S19S_0072,United States,Massachusettes,Burlington,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Andrew Robison and Sarah Bower, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0073_Sediment-D,10.58052/IEWDR018E,10.58052/IEWDR00QI,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,42.7688065,-70.9164986,stream,Cart Creek,S19S_0073,United States,Massachusettes,Newbury,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Andrew Robison & Sarah Bower, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0073_Sediment-M,10.58052/IEWDR018F,10.58052/IEWDR00QI,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,42.7694593,-70.9167967,stream,Cart Creek,S19S_0073,United States,Massachusettes,Newbury,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Andrew Robison & Sarah Bower, 2019-08-12,https://whondrs.pnnl.gov,regular URL
