Study_Code,Sample_ID,Sed_Extract_Method,Frozen_Method,Thaw_Date,Thawed_Method,Vial_Break_Method,Precipitate_Description,Filter_Method,Randomized_Method,Subsampling_Method,Acidification_Method,NPOC_Software_Method,NPOC_Dilution_Method,NPOC_Dilution_Factor,NPOC_Dilution_Description,Geochem_Method_QA_QC,C_Sample_Vol_mL,C_DIW_Vol_mL,ICR_Dilution_Method,Acidification_After_Dilution_Method,SPE_NPOC_sample_concentration_mg.per.L.as.C,SPE_sample_volume_mL,Final_Concen_After_SPE_ppm,Methanol_elution_mL,SPE_Method,FTICR_Format_Method,FTICR_Ion_Accumulation_Time
Study Code,Sample Name,Method of extracting sample,Frozen method,Date Thawed,Thawed method,Did the vial break? (method code),Precipitate Description (method code),Filter method,Randomized?,Subsampling approach method,Acidified in lab to pH 2? (method code),NPOC method,Dilution method,NPOC dilution factor for calculating NPOC concentration,Description of why dilution occurred,NPOC QA/QC (method code),C Sample Volume (mL),C DI water Volume (mL) Added to Sample for Dilution,Dilution needed to achieve desired C concentration for FTICR?,re-acidified after dilution? Method,Sample concentration after dilution (mg/L as C) (Target final concentration 1.5 mg/L as C for SPE),Sample Volume (ml),Theoretical Final concentration after SPE (assuming 60% efficiency) (ppm),Methanol elution (ml),SPE Method,FTICR-MS Column Information (method code),FTICR-MS Ion Accumulation Time (IAT) 
WHONDRS_S19S,S19S_0051_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.38,13.62,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0094_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,3.79,11.21,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0061_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.5,14.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0059_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.58,14.42,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0003_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.71,14.29,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0063_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.56,13.44,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0003_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.24,13.76,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0096_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.34,14.66,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0087_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.4,14.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0059_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.4,14.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0051_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.64,14.36,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0008_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.09,13.91,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0087_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.87,14.13,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0067_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.49,14.51,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0094_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,2.76,12.24,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0052_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.1,12.9,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0033_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.2,11.8,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0019_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.4,12.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0089_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.9,14.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0059_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.7,13.3,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0066_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.3,13.7,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0008_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.6,14.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0084_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.1,12.9,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0016_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.9,13.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0018_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.4,13.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0039_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2,13,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0068_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.7,12.3,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0080_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.4,13.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0038_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.6,12.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0045_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.7,13.3,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0086_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.5,12.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0071_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.3,13.7,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0067_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1,14,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0030_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.3,11.7,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0012_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.2,12.8,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0070_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.1,11.9,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0028_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.4,14.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0051_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2,13,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0083_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.9,13.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0041_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.4,12.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0021_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2,13,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0072_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.4,12.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0015_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.2,12.8,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0077_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.7,12.3,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0025_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.4,12.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.3
WHONDRS_S19S,S19S_0063_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,4.4,10.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0022_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,4.4,10.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0099_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.5,11.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0090_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.3,12.7,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0035_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.4,12.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0024_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.3,13.7,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0017_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.9,11.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0026_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2,13,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0044_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.2,13.8,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0047_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.5,13.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0098_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.9,14.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0014_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.1,12.9,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0007_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.4,13.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0061_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.9,14.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0009_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.9,13.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0053_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.6,12.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0087_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.5,12.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0040_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.5,13.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.3
WHONDRS_S19S,S19S_0062_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.5,11.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0078_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.5,12.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0060_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3,12,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0031_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.5,11.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0085_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.9,13.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0074_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.5,12.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
